Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
NueGo,Electric A/C Seater (2+2),22:30,03:50,05h 20m,705,18 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,Hyderabad to Kodad
NueGo,Electric A/C Seater (2+2),22:35,04:00,05h 25m,712,15 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/hyderabad-to-kodad,Hyderabad to Kodad
NueGo,Electric A/C Seater/Sleeper (2+1),23:00,04:15,05h 15m,799,12 Seats available,"4.2
3",https://www.redbus.in/bus-tickets/hyderabad-to-kodad,Hyderabad to Kodad
NueGo,Electric A/C Seater (2+2),23:30,04:45,05h 15m,664,16 Seats available,"4.8
4",https://www.redbus.in/bus-tickets/hyderabad-to-kodad,Hyderabad to Kodad
Sri Sai Padmavathi Travels,A/C Seater/Sleeper (2+1),23:45,02:45,03h 00m,INR 800,26 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,Hyderabad to Kodad
TGSRTC - 1960,Super Luxury (Non AC Seater 2+2 Push Back),17:45,03:15,09h 30m,INR 820,1 Seat available,"3.7
4",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
TGSRTC - 4372,Lahari Non A/C Sleeper Cum Seater,18:55,03:05,08h 10m,INR 783,5 Seats available,"3.6
24",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
TGSRTC - 1935,Super Luxury (Non AC Seater 2+2 Push Back),19:00,04:10,09h 10m,INR 912,6 Seats available,"3.1
16",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
TGSRTC - 1642,Super Luxury (Non AC Seater 2+2 Push Back),19:10,03:40,08h 30m,INR 650,5 Seats available,"4.2
15",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
TGSRTC - 7750,Super Luxury (Non AC Seater 2+2 Push Back),20:10,03:25,07h 15m,INR 1011,8 Seats available,"2.4
6",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
TGSRTC - 1603,Super Luxury (Non AC Seater 2+2 Push Back),20:40,04:40,08h 00m,INR 912,10 Seats available,"3.5
16",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
TGSRTC - 1557,Super Luxury (Non AC Seater 2+2 Push Back),21:00,04:20,07h 20m,INR 795,3 Seats available,"3.8
15",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
TGSRTC - 7728,Lahari Non A/C Sleeper Cum Seater,21:25,04:20,06h 55m,INR 1005,28 Seats available,"3.9
9",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
TGSRTC - 4335,Lahari Non A/C Sleeper Cum Seater,22:15,05:15,07h 00m,INR 870,3 Seats available,"3.5
119",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:45,05:30,07h 45m,INR 1350,16 Seats available,"4.7
51",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),21:40,05:30,07h 50m,INR 1333,15 Seats available,"4.1
39",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Chandu Travels,A/C Sleeper (2+1),22:00,05:15,07h 15m,1226,19 Seats available,"4.3
28",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,05:15,08h 15m,INR 900,13 Seats available,"4.3
31",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
KMBT Travels,NON A/C Hi-Tech Push Back (2+2),21:10,05:00,07h 50m,941,17 Seats available,"3.8
41",https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
